attr_conc.mean,attr_conc.sd,attr_ent.mean,attr_ent.sd,attr_to_inst,best_node.mean,best_node.sd,can_cor.mean,can_cor.sd,cat_to_num,class_conc.mean,class_conc.sd,class_ent,cor.mean,cor.sd,cov.mean,cov.sd,eigenvalues.mean,eigenvalues.sd,elite_nn.mean,elite_nn.sd,eq_num_attr,freq_class.mean,freq_class.sd,g_mean.mean,g_mean.sd,gravity,h_mean.mean,h_mean.sd,inst_to_attr,iq_range.mean,iq_range.sd,joint_ent.mean,joint_ent.sd,kurtosis.mean,kurtosis.sd,leaves,leaves_branch.mean,leaves_branch.sd,leaves_corrob.mean,leaves_corrob.sd,leaves_homo.mean,leaves_homo.sd,leaves_per_class.mean,leaves_per_class.sd,lh_trace,linear_discr.mean,linear_discr.sd,mad.mean,mad.sd,max.mean,max.sd,mean.mean,mean.sd,median.mean,median.sd,min.mean,min.sd,mut_inf.mean,mut_inf.sd,naive_bayes.mean,naive_bayes.sd,nodes,nodes_per_attr,nodes_per_inst,nodes_per_level.mean,nodes_per_level.sd,nodes_repeated.mean,nodes_repeated.sd,nr_attr,nr_bin,nr_cat,nr_class,nr_cor_attr,nr_disc,nr_inst,nr_norm,nr_num,nr_outliers,ns_ratio,num_to_cat,one_nn.mean,one_nn.sd,p_trace,random_node.mean,random_node.sd,range.mean,range.sd,roy_root,sd.mean,sd.sd,sd_ratio,skewness.mean,skewness.sd,sparsity.mean,sparsity.sd,t_mean.mean,t_mean.sd,tree_depth.mean,tree_depth.sd,tree_imbalance.mean,tree_imbalance.sd,tree_shape.mean,tree_shape.sd,var.mean,var.sd,var_importance.mean,var_importance.sd,w_lambda,worst_node.mean,worst_node.sd,ds_complete,technique,QI,epochs,batch,linkability_score,test_roc_auc
0.01977622721494489,0.012332710585203422,3.4594200691088233,1.1818771311011084e-05,0.01875,0.9625,0.010206207261596578,,,0.0,0.009683530056626317,0.01174486727206816,0.3541520312773542,0.23221904122564607,0.16020796415857735,971.7863456334761,1252.6746567319203,5626.941015539047,9933.30148384178,0.94375,0.01141088661469096,5.863385420486446,0.5,0.6125312492028467,102.57666180521396,110.32356699373348,538.0671860635855,73.61762110735938,112.01765923448406,53.333333333333336,99.20695166666668,59.06966564988187,3.7531714946132806,0.04900316638434773,0.2395056621169846,1.4856957321863886,27,5.185185185185185,1.2720981165907048,0.037037037037037035,0.15483693661682665,247.65714285714287,212.97091140618366,0.5,0.07856742013183865,,0.975,0.011410886614690948,67.605724802,41.20836550963417,311.3369299999999,196.66431639475763,126.93118958541665,110.7393434341324,115.05721666666666,111.52623876092656,22.45371,64.2194134932536,0.06040060577289708,0.04900462366296951,0.9012499999999999,0.029726764969561618,26,0.8666666666666667,0.01625,3.25,2.49284690951645,1.5294117647058822,0.8744746321952062,30,0,0,2,0.07126436781609195,,1600,0.0,30,14,56.27459228001868,,0.9700000000000001,0.008740073734751233,,0.9331250000000001,0.003019036822122789,288.88321999999994,172.84866181343367,,65.19300938754606,37.73975141816021,,0.7438465108448619,0.546060567899737,3.254724934155887e-05,8.396113096752962e-05,119.1241927638889,111.10195073935654,4.30188679245283,1.7050254415017858,0.13137604309121811,0.14077601629422762,0.1634837962962963,0.08273439276002678,5626.941015539044,4834.441406751869,0.03333333333333333,0.10311525204728028,,0.9331250000000001,0.003019036822122789,ds4_TVAE_QI2_ep100_bs50.csv,TVAE,2,100,50,0.019077690190056,0.5163248290812072
0.07563915541853905,0.06576217356124481,2.5833192817018165,0.9676718124581123,0.022279348757497857,0.9477306218685531,0.0026643642944713802,,,0.0,0.014472609490660867,0.019328887425849112,0.2959658561007311,0.35611258187144507,0.2092181139170777,11563.3587945427,68071.19177891094,38516527.53480199,196396051.35555556,0.934873268493958,0.024707449622290104,6.299077514718706,0.5,0.6331847355098048,1.47847776676865,4.27405041536581,23533.37702250548,0.7481080436688583,1.8959028123501622,44.88461538461539,437.72210455163116,2192.522323939558,2.8322995505623263,0.9618601201087298,20.873169144092124,34.7250969306639,40,6.35,1.6100644994246944,0.025,0.10972120064592877,717.4158730158731,541.9709603425536,0.5,0.03535533905932741,,0.942587680518715,0.019824365838475803,187.24183154215402,933.5528691489902,14398.686556937739,73031.82041148325,603.2920234869323,3038.4568212910335,127.90211593188695,629.3619935082824,0.19538461538461538,0.40062182436038873,0.04698558724022114,0.02757483842415934,0.887783672266431,0.044200982293017874,39,1.5,0.033419023136246784,4.333333333333333,2.692582403567252,1.7727272727272727,1.0660035817780524,26,1,0,2,0.3076923076923077,,1167,0.0,26,23,53.98110023599778,,0.9006262894193927,0.03495264252168878,,0.9477306218685531,0.0026643642944713802,14398.491172322354,73031.86005898697,,1224.9183508813287,6204.57465675248,,2.8816473053075047,2.1251469239183494,0.05816759732088939,0.11826339071912648,177.17286826671582,876.0039940575341,5.443037974683544,1.9790365141099497,0.11086061692929527,0.07089296370404462,0.10537109375,0.10075507099796957,38516527.53480195,196395736.73170727,0.038461538461538464,0.04477646229518082,,0.9477306218685531,0.0026643642944713802,ds10_TVAE_QI1_ep100_bs50.csv,TVAE,1,100,50,0.0,0.5005817614689698
0.009997740099386575,0.005619067308217165,3.4204062653730984,0.10836147193338046,0.01875,0.885,0.02208726380116431,,,0.0,0.023240901994087525,0.020894570060042528,0.9755054345257372,0.15225064162836088,0.11600413771155779,828.5887900108958,1337.8429298158107,6030.353348200504,10874.577155932322,0.82,0.021408720964441873,5.832510342032126,0.5,0.12993087104302814,106.2106359362976,121.97206275182909,439.91144862512374,68.31501327745237,122.48814389221205,53.333333333333336,93.33246833333332,62.2310854013944,4.228658600063636,0.19711749764201747,0.666157947759786,1.810000452612405,57,6.666666666666667,1.7147816742886512,0.017543859649122806,0.06681174616718621,1405.7523809523807,1511.4255432501848,0.5,0.03721614637823934,,0.9793749999999999,0.011803512895179417,65.815774409,43.44628743401824,312.68436999999994,200.64586578633262,133.91263096875,123.93773018352142,124.81005833333333,125.98581253829056,22.779016666666667,65.9154488015915,0.16725309983520026,0.15040899157492466,0.974375,0.014568444780872577,56,1.8666666666666667,0.035,5.6,3.6270588023294517,2.4347826086956523,1.4717363572115556,30,0,0,2,0.004597701149425287,,1600,0.0,30,19,19.450480551591166,,0.9537500000000001,0.010704360482220949,,0.6787500000000001,0.030646959247388826,289.90535333333327,171.24553739018407,,65.50775963696441,42.41527183748556,,0.709110285263194,0.6490635916561411,7.979521450004837e-05,0.00011615657261674934,127.51521038194443,125.20915176468803,5.734513274336283,2.1044922152854877,0.11706257332746502,0.12032164106501288,0.09094024122807018,0.07093176724955083,6030.353348200505,6639.907514732824,0.03333333333333333,0.11421137162119298,,0.6174999999999999,0.030731814857642953,ds4_CTGAN_QI0_ep200_bs100.csv,CTGAN,0,200,100,0.0079172232267905,0.50230343930135
0.09515795399227393,0.057899288509825335,3.525255370476828,0.9538928454648129,0.001608455882352941,0.7568288530820698,0.15299707258604184,,,0.0,0.025828001352276007,0.013509581384120735,0.9972627707187747,0.3439920066712033,0.07103482160376862,277088.4130801059,1591207.0008195217,1792070891.6277559,6705293846.091415,0.6137767396439553,0.11806735873631512,6.49264936332925,0.5,0.043544259503215665,2.40773304947777,6.627571058857312,67075.188192957,1.2766450084700562,3.2073068813325003,621.7142857142857,1351.58110961016,4965.88165942746,4.3689193997709745,0.9105366037995593,18.384524682883303,9.291375667465452,1346,14.5074294205052,4.773566131337919,0.0007429420505200594,0.0018767851881195388,621725186.5646927,4781929727.115415,0.5,0.08300361918831689,,0.7159251487918498,0.13418916307062587,616.3849515775615,2253.757451065401,124117.3422451813,463006.4056358838,4050.1076272150826,15060.654921116547,418.37452554806526,1519.4027670909413,0.2857142857142857,0.46880723093849547,0.1535987414246264,0.057045680461856686,0.638349499188408,0.06996568201492041,1345,96.07142857142857,0.15452665441176472,43.38709677419355,44.35514056593278,96.07142857142857,49.77095891831251,14,0,0,2,0.04395604395604396,,8704,0.0,14,14,21.951069375830357,,0.646156089578632,0.0691307290577015,,0.6706458424060071,0.07475424377087857,124117.05653089557,463006.4879424131,,11348.2483901734,42322.9653074814,,3.5109761005248847,1.1617601665551578,0.00828569551065721,0.016538065060289868,551.27724274451,2007.9956378750762,13.513192121887775,4.969732988559204,0.033609604718663935,0.05635803497143513,0.005849765229660237,0.015123509605688368,1792070891.6277564,6705291151.763113,0.07142857142857142,0.07787082053990088,,0.5902007205352549,0.050705338754918124,ds51_CTGAN_QI0_ep100_bs100.csv,CTGAN,0,100,100,0.0460186283640798,0.5001934114331462
0.05806449871219807,0.06174921005882374,2.5098491692880054,1.0400638115718461,0.022279348757497857,0.9760167992926613,0.0035539202455379076,,,0.0,0.007096842456778081,0.010093226910514402,0.16330889546471555,0.3503552819048375,0.2074075193668237,8095.21577455018,48255.24916669851,26594904.86361821,135607542.97553113,0.9648909519599174,0.011653332365274348,7.315578950701133,0.5,0.6731753503841083,1.398625279279887,4.025015614715421,21228.66589610294,0.7489483161599545,1.9164103623128614,44.88461538461539,319.52078259888447,1593.165032457614,2.6508346237010647,1.0362757780317668,13.789163502272004,15.008826915375215,23,5.217391304347826,1.4757593342575277,0.043478260869565216,0.1584107632258329,224.8571428571428,193.99216810565503,0.5,0.09223131928520183,,0.9546050692602417,0.012719589807679604,166.45658310109462,831.8232256894705,6745.714539340606,34088.12971451271,483.96682727923775,2433.307633405758,114.05419638650552,560.7145685397882,0.19615384615384615,0.4003206407176819,0.02232344105165646,0.014555302584285635,0.9212422634836427,0.03430612317943629,22,0.8461538461538461,0.018851756640959727,2.75,1.8322507626258087,1.4666666666666666,0.7432233529572065,26,2,0,2,0.2923076923076923,,1167,0.0,26,23,111.43110609516751,,0.9683023872679044,0.009889799302038082,,0.9760167992926613,0.0035539202455379076,6745.5183854944535,34088.16930486636,,1018.128421160977,5155.642749154377,,2.6927595650490543,1.7933362206615988,0.06794421741404812,0.13637723110792302,140.04807613374334,688.1495012122359,4.355555555555555,1.8235274950634899,0.12116047590756894,0.10297075956678219,0.16745923913043478,0.1104308334033395,26594904.86361815,135607314.1519462,0.03846153846153846,0.03919825120539746,,0.9760167992926613,0.0035539202455379076,ds10_TVAE_QI1_ep100_bs100.csv,TVAE,1,100,100,0.0153893073825791,0.5003800920067877
0.05269498862265475,0.07547252902621072,2.0225826843993584,1.1536153094543604,0.005510131532172059,0.9189484396629647,0.0008437818878231346,,,0.2916666666666667,0.005226649248185885,0.005001677400398373,0.40587607539593024,0.10493729005323643,0.14364239249452757,90112299.91335303,3344001074.229285,9164562105.023258,47154765668.71319,0.8601151684860591,0.013641182190242204,41.4208636791628,0.5,0.5924815795437941,,,256158.90231396543,,,181.48387096774192,16900.810344827587,117474.67771578828,2.4186599280147694,1.1504135713407269,42.62190085788888,121.36804909834278,520,14.451923076923077,4.70411578838427,0.0019230769230769232,0.006710360813717719,57075940.133298695,271941231.00938743,0.5,0.019037490262714712,,0.9185925677768436,0.0010957205714661343,1114.8129517241377,4179.843537882756,53041.43103448276,223310.1339589761,18301.31574156931,85756.03038701117,17796.387931034482,129792.27167704592,-94.41379310344827,1777.6186913216898,0.009798831780519112,0.007548480232747885,0.8791375637630134,0.015423630878224273,519,8.948275862068966,0.09225026661926769,19.22222222222222,15.365629310332984,10.176470588235293,13.649477473299765,31,3,7,2,0.036297640653357534,,5626,0.0,24,45,205.41059359957788,3.4285714285714284,0.860117380833486,0.009960990866693093,,0.9189484396629647,0.0008437818878231346,53135.84482758621,223376.5156606549,,22062.820515494295,93968.27154367154,,3.9672228319027223,5.278511508835365,0.14306179707531716,0.14401950609131303,12596.354628002942,79509.18558109787,13.46679499518768,4.888802473173674,0.036036525023274736,0.059950256990358934,0.011002529125947218,0.03440075525860594,9164562105.022982,39685229120.53618,0.017241379310344827,0.026230916764895248,,0.9189484396629647,0.0008437818878231346,ds38_CTGAN_QI1_ep200_bs50.csv,CTGAN,1,200,50,0.0007241545287157,0.5
0.0382887469000563,0.09893416034299601,1.093855689867315,1.254469646693313,0.007534659433393611,0.7537682451861828,0.001234008342908625,,,0.041666666666666664,0.035215350960897396,0.056380171620718685,0.8052522614110684,0.019505057706048125,0.04024076111431563,0.8088856864987605,43.2470213653307,454.0158077931728,3045.1119565145223,0.7414142976740801,0.019557877754586873,20.985686761698602,0.5,0.3588811993725576,9.850181106382898,71.31857976159822,142.51527909888918,8.991569133573616,65.58386215404121,132.72,3.8316831683168315,26.473409038856587,1.8607364521439944,1.2354699514668464,557.3541068535553,1083.1725605199822,554,15.350180505415162,6.600189731223985,0.0018050541516245488,0.012215427863037408,33227884210.49813,292189075658.703,0.5,0.02552732062045299,,0.829708259017945,0.014894171611730123,2.084447524752475,12.265642572491618,29.821782178217823,165.69045814648493,11.64564123681807,75.58507462491505,11.386138613861386,74.40846326823716,0.7128712871287128,6.239129159848136,0.03837149913438861,0.048133114928657086,0.5265123939868234,0.022871398259656762,553,5.475247524752476,0.16666666666666666,14.552631578947368,12.872970568831533,7.9,15.778493894070417,25,21,1,2,0.0013861386138613863,,3318,0.0,24,95,27.50698342632643,24.0,0.7127770902340479,0.02568117181195523,,0.7537682451861828,0.001234008342908625,29.10891089108911,161.54453881144354,,3.6436788342602,21.098502469829516,,15.181698441743022,18.216610169803364,0.4232303639906014,0.17936630883226248,11.504682094715495,75.10855602014996,14.364950316169828,6.732190360161374,0.02624826259879897,0.05616680693279838,0.011454974446113793,0.029847889483693896,454.0158077931785,3013.9305498550075,0.009900990099009901,0.03024016442310587,,0.7537682451861828,0.001234008342908625,ds8_CopulaGAN_QI1_ep100_bs50.csv,CopulaGAN,1,100,50,0.0,0.5008782103315809
0.006601195778970665,0.0012632343800778427,3.456469062414973,0.02272191188686473,0.04,0.6206250000000001,0.003019036822122789,,,0.0,0.0013369576725251137,0.0009151186566457233,0.9575994079791784,0.056860912333514965,0.04343273252342481,0.35582809707461865,0.42233384799548224,8.968314549275181,12.37084381934576,0.5425000000000001,0.04287821902395979,98.62741050985288,0.5,0.17058951096125458,,,4.61780968325842,,,25.0,3.5678124999999996,2.1988957140144487,4.404359207999155,0.02326091208775227,-0.19846318194723267,0.2765024518390671,212,9.665094339622641,2.360036245718538,0.0047169811320754715,0.009679066645477982,47138.49301809301,79947.96898639979,0.5,0.040024912142634754,,0.7618750000000001,0.038578248405027424,2.640765421875,1.6349991504014276,6.6321875,3.702799228018699,0.07835917968750006,2.0752301449983284,0.10250000000000001,2.1797140121133265,-6.50671875,3.4163547149982065,0.00970926239499631,0.0066993298855082825,0.7412500000000001,0.037407292812439076,211,3.296875,0.131875,14.066666666666666,11.202465714977132,3.403225806451613,1.5413393943267126,64,0,0,2,0.0,,1600,2.0,64,47,354.9970800867708,,0.59,0.03036239450372779,,0.619375,0.006878155841341323,13.138906250000002,6.820385437413413,,2.5939176387610052,1.5084627583850485,1.0248059527515712,-0.020420725210833927,0.2766818929471317,0.000871386417938906,0.0003844152901408168,0.09297330729166658,2.1566613216447554,8.6903073286052,2.702653716094013,0.07406176926172177,0.07711964517665956,0.026687334168632077,0.04586726545886595,8.968314549275181,11.555291010024842,0.015625,0.009758586290139816,,0.6193750000000001,0.005472468973568217,ds14_CTGAN_QI0_ep200_bs100.csv,CTGAN,0,200,100,0.008001691463468,0.5007465271097087
0.09714124207779984,0.0455207000915239,3.488874812334722,1.0781239203734263,0.001608455882352941,0.7300546339918446,0.1259208026610226,,,0.0,0.023268874865709086,0.01320938698880085,0.997877714401054,0.3175538197697208,0.10452181603506175,145577.9402056098,798316.4932287276,977207672.3021258,3656355645.727758,0.5952575319688032,0.07460495112104411,7.202437849073738,0.5,0.03834494493566754,2.147263953958705,5.702236225633344,48739.08820508023,1.1753232551281434,2.89282427787443,621.7142857142857,1223.1972941322917,4495.17770328259,4.348205310458252,1.0395740146257475,27.88515450889655,22.865953608967896,1468,13.91757493188011,3.8221385897543487,0.0006811989100817438,0.0014703782112700126,53564998.02682803,362601066.01861244,0.5,0.05009475834019137,,0.7131557068767569,0.1020843634496869,701.4700215961119,2577.8961371582923,136129.99550289067,507963.0974719435,2647.788145800622,9829.090641327688,474.91147618785374,1738.260119428365,0.2857142857142857,0.46880723093849547,0.1385472162775254,0.04691712572152262,0.6626968605249615,0.051713553305348374,1467,104.78571428571429,0.16854319852941177,54.333333333333336,53.10439645713829,104.78571428571429,51.40963479203631,14,0,0,2,0.04395604395604396,,8704,0.0,14,14,24.181847070432077,,0.6314510999379758,0.049637674583785665,,0.7180046716022012,0.15525406440524356,136129.70978860496,507963.1797646366,,8386.531127653001,31251.1325964091,,4.0937682461346325,1.926925613969565,0.009483378168317376,0.020254657443182028,531.1187204519658,1941.7154012486214,12.922657580919932,4.066147141999605,0.03948779619673805,0.05902556487769867,0.005609894328692304,0.013143640070462547,977207672.3021259,3656354398.449718,0.07142857142857142,0.07465539168957247,,0.5271140319622049,0.00045710136331303467,ds51_CTGAN_QI1_ep100_bs50.csv,CTGAN,1,100,50,0.0,0.5002480104686933
0.01185224553470552,0.0195444807521049,1.094458198817394,1.2541368090271185,0.007534659433393611,0.7537682451861828,0.001234008342908625,,,0.041666666666666664,0.03525897214230087,0.05628527413083053,0.8052522614110684,0.019633083102804486,0.040297915856337095,0.8177761317458935,43.82581258304555,452.8130527821513,3040.533695909385,0.7453345102464238,0.017539267903122525,20.96173272497087,0.5,0.3588811993725576,9.852881527868998,71.32485078646341,142.64537763254395,8.99842403021606,65.61004166146962,132.72,3.8316831683168315,26.473409038856587,1.8612951120329482,1.2351728046136685,557.3471494421609,1083.176118714774,557,15.40754039497307,6.6452352609426395,0.0017953321364452424,0.012190438227224374,33238005718.65466,292986803196.74493,0.5,0.03173728820406411,,0.829708259017945,0.014894171611730123,2.084447524752475,12.265642572491618,29.821782178217823,165.69045814648493,11.645677045100525,75.57701880940388,11.386138613861386,74.40846326823716,0.7128712871287128,6.239129159848136,0.03841534819551457,0.048072626860158264,0.5271148036253777,0.022791738795650586,556,5.5049504950495045,0.1675708257986739,14.631578947368421,12.82611578336144,7.942857142857143,15.323455275279754,25,21,1,2,0.0013861386138613863,,3318,0.0,24,95,27.49012830098946,24.0,0.7112646962472247,0.02608641551658738,,0.7537682451861828,0.001234008342908625,29.10891089108911,161.54453881144354,,3.6387197918013885,21.070560001326463,,15.18013450182463,18.21772810504502,0.42264041920710815,0.18065221470329793,11.502987196309991,75.09184151285427,14.422282120395328,6.7763293715160975,0.02624984372566957,0.05614946997150648,0.011400503961203132,0.02976526565340485,452.8130527821569,3008.4589308738437,0.009900990099009901,0.030350987041285887,,0.7537682451861828,0.001234008342908625,ds8_CTGAN_QI1_ep100_bs50.csv,CTGAN,1,100,50,0.0,0.5009728449130225
